
---------- Begin Simulation Statistics ----------
simSeconds                                   0.217199                       # Number of seconds simulated (Second)
simTicks                                 217199431652                       # Number of ticks simulated (Tick)
finalTick                                217199431652                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   2162.01                       # Real time elapsed on the host (Second)
hostTickRate                                100461730                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8572124                       # Number of bytes of host memory used (Byte)
simInsts                                    388181551                       # Number of instructions simulated (Count)
simOps                                      421914583                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   179546                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     195149                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           476                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        456301328                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               1.173280                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.852311                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       506067731                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   541282                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      485690059                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 185576                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             84694429                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          55126217                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 228                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           456024834                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.065052                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.219062                       # Number of insts issued each cycle (Count)
system.l3cache.tags.ageTaskId_1024::0             154                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::1             511                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::2             191                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::3             288                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ageTaskId_1024::4            1091                       # Occupied blocks per task id, per block age (Count)
system.l3cache.tags.ratioOccsTaskId::1022     0.931793                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3cache.tags.ratioOccsTaskId::1024     0.068207                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.l3cache.tags.tagAccesses              12149078                       # Number of tag accesses (Count)
system.l3cache.tags.dataAccesses             12149078                       # Number of data accesses (Count)
system.l3cache.tags.power_state.pwrStateResidencyTicks::UNDEFINED 217199431652                       # Cumulative time (in ticks) in various power states (Tick)
system.mem_ctrl.avgPriority_writebacks::samples    182846.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.inst::samples      2492.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.data::samples     17417.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.dcache.prefetcher::samples     31951.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.avgPriority_cpu.l2cache.prefetcher::samples    181356.00                       # Average QoS priority value for accepted requests (Count)
system.mem_ctrl.priorityMinLatency       0.000000018750                       # per QoS priority minimum request to response latency (Second)
system.mem_ctrl.priorityMaxLatency       0.008562522324                       # per QoS priority maximum request to response latency (Second)
system.mem_ctrl.numReadWriteTurnArounds         10582                       # Number of turnarounds from READ to WRITE (Count)
system.mem_ctrl.numWriteReadTurnArounds         10582                       # Number of turnarounds from WRITE to READ (Count)
system.mem_ctrl.numStayReadState               546245                       # Number of times bus staying in READ state (Count)
system.mem_ctrl.numStayWriteState              173553                       # Number of times bus staying in WRITE state (Count)
system.mem_ctrl.readReqs                       233220                       # Number of read requests accepted (Count)
system.mem_ctrl.writeReqs                      182846                       # Number of write requests accepted (Count)
system.mem_ctrl.readBursts                     233220                       # Number of controller read bursts, including those serviced by the write queue (Count)
system.mem_ctrl.writeBursts                    182846                       # Number of controller write bursts, including those merged in the write queue (Count)
system.mem_ctrl.servicedByWrQ                       4                       # Number of controller read bursts serviced by the write queue (Count)
system.mem_ctrl.mergedWrBursts                      0                       # Number of controller write bursts merged with an existing one (Count)
system.mem_ctrl.neitherReadNorWriteReqs             0                       # Number of requests that are neither read nor write (Count)
system.mem_ctrl.avgRdQLen                        2.10                       # Average read queue length when enqueuing ((Count/Tick))
system.mem_ctrl.avgWrQLen                       20.82                       # Average write queue length when enqueuing ((Count/Tick))
system.mem_ctrl.numRdRetry                          0                       # Number of times read queue was full causing retry (Count)
system.mem_ctrl.numWrRetry                         12                       # Number of times write queue was full causing retry (Count)
system.mem_ctrl.readPktSize::0                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::1                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::2                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::3                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::4                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::5                      0                       # Read request sizes (log2) (Count)
system.mem_ctrl.readPktSize::6                 233220                       # Read request sizes (log2) (Count)
system.mem_ctrl.writePktSize::0                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::1                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::2                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::3                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::4                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::5                     0                       # Write request sizes (log2) (Count)
system.mem_ctrl.writePktSize::6                182846                       # Write request sizes (log2) (Count)
system.mem_ctrl.rdQLenPdf::0                    75624                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::1                    26813                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::2                    21318                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::3                    15424                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::4                    13833                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::5                    10767                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::6                    10147                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::7                     9696                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::8                     9211                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::9                     7523                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::10                    5686                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::11                    5268                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::12                    3752                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::13                    3264                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::14                    2830                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::15                    2274                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::16                    2038                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::17                    1862                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::18                    1315                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::19                    1135                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::20                     792                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::21                     575                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::22                     496                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::23                     439                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::24                     391                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::25                     373                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::26                     367                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::27                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::28                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::29                       1                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::30                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.rdQLenPdf::31                       0                       # What read queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::0                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::1                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::2                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::3                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::4                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::5                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::6                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::7                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::8                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::9                        1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::10                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::11                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::12                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::13                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::14                       1                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::15                    1993                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::16                    2095                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::17                    3846                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::18                    6452                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::19                    7150                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::20                    7596                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::21                    7977                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::22                    8416                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::23                   10213                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::24                    9142                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::25                    9719                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::26                   10510                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::27                   10119                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::28                   10468                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::29                   12790                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::30                   11061                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::31                   12363                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::32                   13664                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::33                    1635                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::34                    1556                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::35                    1338                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::36                    1248                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::37                    1097                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::38                     945                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::39                     955                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::40                     909                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::41                     836                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::42                     719                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::43                     601                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::44                     688                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::45                     588                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::46                     596                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::47                     497                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::48                     570                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::49                     427                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::50                     463                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::51                     513                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::52                     617                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::53                     654                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::54                    1884                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::55                    3603                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::56                    1988                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::57                     988                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::58                     616                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::59                     502                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::60                     138                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::61                      41                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::62                      21                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.wrQLenPdf::63                      24                       # What write queue length does an incoming req see (Count)
system.mem_ctrl.rdPerTurnAround::samples        10582                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::mean       22.037233                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::gmean      17.752198                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::stdev     279.974647                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::0-1023         10581     99.99%     99.99% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::28672-29695            1      0.01%    100.00% # Reads before turning the bus around for writes (Count)
system.mem_ctrl.rdPerTurnAround::total          10582                       # Reads before turning the bus around for writes (Count)
system.mem_ctrl.wrPerTurnAround::samples        10582                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::mean       17.276318                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::gmean      17.071164                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::stdev       3.152580                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::16              7658     72.37%     72.37% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::17               187      1.77%     74.14% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::18              1278     12.08%     86.21% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::19               316      2.99%     89.20% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::20               280      2.65%     91.84% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::21               125      1.18%     93.03% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::22               112      1.06%     94.08% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::23                84      0.79%     94.88% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::24                75      0.71%     95.59% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::25               157      1.48%     97.07% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::26                58      0.55%     97.62% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::27                26      0.25%     97.86% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::28                24      0.23%     98.09% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::29                13      0.12%     98.21% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::30                31      0.29%     98.51% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::31                19      0.18%     98.69% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::32                21      0.20%     98.88% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::33                16      0.15%     99.04% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::34                24      0.23%     99.26% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::35                18      0.17%     99.43% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::36                11      0.10%     99.54% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::37                 8      0.08%     99.61% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::38                14      0.13%     99.74% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::39                 5      0.05%     99.79% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::40                 4      0.04%     99.83% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::41                 9      0.09%     99.91% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::42                 7      0.07%     99.98% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::43                 1      0.01%     99.99% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::48                 1      0.01%    100.00% # Writes before turning the bus around for reads (Count)
system.mem_ctrl.wrPerTurnAround::total          10582                       # Writes before turning the bus around for reads (Count)
system.mem_ctrl.bytesReadWrQ                      256                       # Total number of bytes read from write queue (Byte)
system.mem_ctrl.bytesReadSys                 14926080                       # Total read bytes from the system interface side (Byte)
system.mem_ctrl.bytesWrittenSys              11702144                       # Total written bytes from the system interface side (Byte)
system.mem_ctrl.avgRdBWSys               68720621.81044182                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.avgWrBWSys               53877415.38269465                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrl.totGap                   217199393096                       # Total gap between requests (Tick)
system.mem_ctrl.avgGap                      522031.10                       # Average gap between requests ((Tick/Count))
system.mem_ctrl.requestorReadBytes::cpu.inst       159488                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.data      1114688                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.dcache.prefetcher      2044864                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorReadBytes::cpu.l2cache.prefetcher     11606784                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrl.requestorWriteBytes::writebacks     11700352                       # Per-requestor bytes write to memory (Byte)
system.mem_ctrl.requestorReadRate::cpu.inst 734292.897485726047                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.data 5132094.460477082990                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.dcache.prefetcher 9414683.935620559379                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorReadRate::cpu.l2cache.prefetcher 53438371.876573570073                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrl.requestorWriteRate::writebacks 53869164.900700427592                       # Per-requestor bytes write to memory rate ((Byte/Second))
system.mem_ctrl.requestorReadAccesses::cpu.inst         2492                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.data        17421                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.dcache.prefetcher        31951                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorReadAccesses::cpu.l2cache.prefetcher       181356                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrl.requestorWriteAccesses::writebacks       182846                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrl.requestorReadTotalLat::cpu.inst     74489008                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.data   1062717476                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.dcache.prefetcher   2339791688                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorReadTotalLat::cpu.l2cache.prefetcher  12306775652                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrl.requestorWriteTotalLat::writebacks 4233472680196                       # Per-requestor write total memory access latency (Tick)
system.mem_ctrl.requestorReadAvgLat::cpu.inst     29891.26                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.data     61002.09                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.dcache.prefetcher     73230.62                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorReadAvgLat::cpu.l2cache.prefetcher     67859.77                       # Per-requestor read average memory access latency ((Tick/Count))
system.mem_ctrl.requestorWriteAvgLat::writebacks  23153214.62                       # Per-requestor write average memory access latency ((Tick/Count))
system.mem_ctrl.dram.bytesRead::cpu.inst       159488                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.data      1114944                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.dcache.prefetcher      2044864                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::cpu.l2cache.prefetcher     11606784                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesRead::total        14926080                       # Number of bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::cpu.inst       159488                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesInstRead::total       159488                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrl.dram.bytesWritten::writebacks     11702144                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.bytesWritten::total     11702144                       # Number of bytes written to this memory (Byte)
system.mem_ctrl.dram.numReads::cpu.inst          2492                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.data         17421                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.dcache.prefetcher        31951                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::cpu.l2cache.prefetcher       181356                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numReads::total           233220                       # Number of read requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::writebacks       182846                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.numWrites::total          182846                       # Number of write requests responded to by this memory (Count)
system.mem_ctrl.dram.bwRead::cpu.inst          734293                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.data         5133273                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.dcache.prefetcher      9414684                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::cpu.l2cache.prefetcher     53438372                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwRead::total           68720622                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::cpu.inst       734293                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwInstRead::total         734293                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::writebacks     53877415                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwWrite::total          53877415                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::writebacks     53877415                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.inst         734293                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.data        5133273                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.dcache.prefetcher      9414684                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::cpu.l2cache.prefetcher     53438372                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.bwTotal::total         122598037                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrl.dram.readBursts                233216                       # Number of DRAM read bursts (Count)
system.mem_ctrl.dram.writeBursts               182818                       # Number of DRAM write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::0         14750                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::1         14801                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::2         14761                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::3         15377                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::4         15051                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::5         14139                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::6         14952                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::7         14424                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::8         14190                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::9         13962                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::10        13873                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::11        14785                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::12        14883                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::13        14761                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::14        14092                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankRdBursts::15        14415                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::0         11782                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::1         11692                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::2         11564                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::3         12268                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::4         11716                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::5         10908                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::6         11688                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::7         11202                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::8         11148                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::9         10881                       # Per bank write bursts (Count)
system.mem_ctrl.dram.perBankWrBursts::10        10773                       # Per bank write bursts (Count)
